file,line,type,commit,author,date,time,timezone,datetime,depth,length
global.js,116,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
global.js,117,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,118,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,48
global.js,119,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,60
global.js,120,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
resume\index.html,1,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,14
resume\index.html,2,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,15
resume\index.html,3,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,5
resume\index.html,4,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,23
resume\index.html,5,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,71
resume\index.html,6,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,20
resume\index.html,7,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,44
resume\index.html,8,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,105
resume\index.html,9,html,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,49
resume\index.html,10,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,6
resume\index.html,11,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,5
resume\index.html,12,html,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,9
resume\index.html,13,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,31
resume\index.html,14,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,44
resume\index.html,15,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,42
resume\index.html,16,html,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,31
resume\index.html,17,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,64
resume\index.html,18,html,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,9
resume\index.html,19,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,20,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,29
resume\index.html,21,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,19
resume\index.html,22,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,23
resume\index.html,23,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,44
resume\index.html,24,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,113
resume\index.html,25,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,122
resume\index.html,26,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,111
resume\index.html,27,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,3
resume\index.html,28,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,8
resume\index.html,29,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,30,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,8
resume\index.html,31,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,17
resume\index.html,32,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,8
resume\index.html,33,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,25
resume\index.html,34,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,42
resume\index.html,35,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,65
resume\index.html,36,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,5
resume\index.html,37,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,70
resume\index.html,38,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,233
resume\index.html,39,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,9
resume\index.html,40,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,9
resume\index.html,41,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,42,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,8
resume\index.html,43,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,24
resume\index.html,44,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,3
resume\index.html,45,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,134
resume\index.html,46,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,113
resume\index.html,47,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,4
resume\index.html,48,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,9
resume\index.html,49,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,50,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,8
resume\index.html,51,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,18
resume\index.html,52,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,53,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,8
resume\index.html,54,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,25
resume\index.html,55,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,56
resume\index.html,56,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,77
resume\index.html,57,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,5
resume\index.html,58,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,3
resume\index.html,59,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,102
resume\index.html,60,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,111
resume\index.html,61,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,101
resume\index.html,62,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,85
resume\index.html,63,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,4
resume\index.html,64,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,9
resume\index.html,65,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,66,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,8
resume\index.html,67,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,25
resume\index.html,68,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,72
resume\index.html,69,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,79
resume\index.html,70,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,5
resume\index.html,71,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,3
resume\index.html,72,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,84
resume\index.html,73,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,101
resume\index.html,74,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,4
resume\index.html,75,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,9
resume\index.html,76,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,77,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,8
resume\index.html,78,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,25
resume\index.html,79,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,70
resume\index.html,80,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,78
resume\index.html,81,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,5
resume\index.html,82,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,3
resume\index.html,83,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,94
resume\index.html,84,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,70
resume\index.html,85,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,90
resume\index.html,86,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,4
resume\index.html,87,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,9
resume\index.html,88,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,9
resume\index.html,89,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,90,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,8
resume\index.html,91,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,16
resume\index.html,92,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,93,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,8
resume\index.html,94,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,25
resume\index.html,95,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,43
resume\index.html,96,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,52
resume\index.html,97,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,5
resume\index.html,98,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,68
resume\index.html,99,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,3
resume\index.html,100,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,96
resume\index.html,101,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,80
resume\index.html,102,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,4
resume\index.html,103,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,9
resume\index.html,104,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,105,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,8
resume\index.html,106,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,25
resume\index.html,107,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,49
resume\index.html,108,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,52
resume\index.html,109,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,5
resume\index.html,110,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,66
resume\index.html,111,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,3
resume\index.html,112,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,103
resume\index.html,113,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,80
resume\index.html,114,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,4
resume\index.html,115,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,9
resume\index.html,116,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,117,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,8
resume\index.html,118,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,25
resume\index.html,119,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,29
resume\index.html,120,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,52
resume\index.html,121,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,5
resume\index.html,122,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,67
resume\index.html,123,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,3
resume\index.html,124,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,100
resume\index.html,125,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,77
resume\index.html,126,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,4
resume\index.html,127,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,9
resume\index.html,128,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,9
resume\index.html,129,html,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,49
resume\index.html,130,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
resume\index.html,131,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,6
resume\index.html,132,html,c175c5e3,kyle-flores,2025-04-11,15:31:09,-07:00,2025-04-11T15:31:09-07:00,0,6
projects\projects.js,1,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,56
projects\projects.js,2,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,64
projects\projects.js,3,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
projects\projects.js,4,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,56
projects\projects.js,5,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,6,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,61
projects\projects.js,7,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,49
projects\projects.js,8,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
projects\projects.js,9,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,62
projects\projects.js,10,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,56
projects\projects.js,11,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,12,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,14
projects\projects.js,13,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,22
projects\projects.js,14,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,15,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,56
projects\projects.js,16,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,17,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,49
projects\projects.js,18,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,26
projects\projects.js,19,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,20,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,52
projects\projects.js,21,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,60
projects\projects.js,22,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,43
projects\projects.js,23,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,2
projects\projects.js,24,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,25,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,57
projects\projects.js,26,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,32
projects\projects.js,27,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,2
projects\projects.js,28,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,29,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,39
projects\projects.js,30,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,28
projects\projects.js,31,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,30
projects\projects.js,32,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,33,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,35
projects\projects.js,34,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,31
projects\projects.js,35,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,36,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,29
projects\projects.js,37,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,13
projects\projects.js,38,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,15
projects\projects.js,39,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,13
projects\projects.js,40,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,1
projects\projects.js,41,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,42,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,48
projects\projects.js,43,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,12
projects\projects.js,44,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,11
projects\projects.js,45,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,3
projects\projects.js,46,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,47,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,60
projects\projects.js,48,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,53
projects\projects.js,49,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,36
projects\projects.js,50,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,48
projects\projects.js,51,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,50
projects\projects.js,52,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,53,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,25
projects\projects.js,54,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,2
projects\projects.js,55,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,14
projects\projects.js,56,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,14
projects\projects.js,57,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,58
projects\projects.js,58,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,19
projects\projects.js,59,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,44
projects\projects.js,60,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,61,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,2
projects\projects.js,62,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,17
projects\projects.js,63,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,27
projects\projects.js,64,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,38
projects\projects.js,65,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,2
projects\projects.js,66,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,67,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,5
projects\projects.js,68,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,15
projects\projects.js,69,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,27
projects\projects.js,70,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,38
projects\projects.js,71,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,1
projects\projects.js,72,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,17
projects\projects.js,73,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,37
projects\projects.js,74,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,46
projects\projects.js,75,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,1
projects\projects.js,76,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
projects\projects.js,77,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,26
projects\projects.js,78,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,49
projects\projects.js,79,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,7
projects\projects.js,80,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,44
projects\projects.js,81,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,62
projects\projects.js,82,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,49
projects\projects.js,83,js,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
